week_start_date,ndvi_ne,ndvi_nw,ndvi_se,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_diur_temp_rng_c,station_max_temp_c,station_precip_mm,total_cases
2005-07-30,-0.1087,-0.00945,0.25644290000000003,64.25,300.852857143,34.3,82.4085714286,2.72857142857,6.17142857143,32.2,73.8,75
2005-08-06,-0.06475,-0.0267,0.1404,80.34,301.158571429,54.1,79.6214285714,2.87142857143,5.92857142857,33.3,41.0,83
2005-08-13,0.28264290000000003,0.02365,0.26912859999999994,18.15,301.348571429,11.93,79.2528571429,2.98571428571,6.97142857143,33.9,12.6,82
2005-08-20,0.0479,0.069675,0.08632857,29.86,301.465714286,21.1,77.74,3.41428571429,6.5,33.3,18.1,126
2005-08-27,-0.1224,0.051,0.10577139999999999,99.02,301.178571429,28.1,76.7342857143,3.3857142857099998,7.92857142857,33.3,31.7,119
2005-09-03,0.45683329999999994,-0.0073,0.11122,77.05,301.291428571,30.0,79.0814285714,3.1857142857099996,6.57142857143,32.2,104.4,137
2005-09-10,0.0022,-0.0271,0.2050286,23.3,301.465714286,3.7,75.4385714286,4.42857142857,7.05714285714,33.9,8.9,131
2005-09-17,0.0073,0.0049,0.15234289999999998,43.57,302.2,11.9,77.2728571429,3.3857142857099998,7.55714285714,33.9,61.0,112
2005-09-24,0.0252,-0.05933333,0.1554286,66.86,301.495714286,14.6,76.66142857140001,3.5714285714300003,6.65714285714,32.2,15.1,82
2005-10-01,0.0012,-0.02986667,0.18028329999999998,36.86,301.114285714,38.4,79.0828571429,3.54285714286,6.15714285714,32.2,19.8,73
2005-10-08,0.0488,0.0394,0.11255710000000001,68.31,301.09,27.3,78.3514285714,2.6857142857099996,6.34285714286,32.8,18.6,43
2005-10-15,0.0419,0.02793333,0.05515,157.83,299.83428571400003,60.4,82.2642857143,2.54285714286,7.22857142857,32.2,126.9,55
2005-10-22,0.02275,0.0278,0.2403571,112.16,300.624285714,18.7,82.39,2.9285714285699997,6.44285714286,33.9,45.5,55
2005-10-29,-0.029975,0.05126667,0.17055710000000002,20.75,300.69142857099996,70.3,82.4228571429,2.44285714286,7.07142857143,33.3,55.1,53
2005-11-05,0.07596667,-0.0622,0.2535143,39.72,300.841428571,26.26,78.97,2.5714285714300003,7.4,32.8,57.2,46
2005-11-12,-0.00135,0.06455,0.20221429999999999,27.22,300.664285714,20.43,79.3271428571,2.12857142857,7.014285714289999,32.8,32.5,43
2005-11-19,0.0507,0.0174,0.20044289999999998,37.36,299.971428571,93.9,79.9014285714,2.2571428571400003,6.54285714286,31.1,41.5,29
2005-11-26,0.28257140000000003,0.1654,0.2159143,14.49,299.467142857,40.81,77.2457142857,2.58571428571,6.08571428571,30.0,23.6,22
2005-12-03,0.3178143,0.1823,0.2686,26.65,299.182857143,36.65,78.6242857143,2.41428571429,5.87142857143,30.6,80.7,26
2005-12-10,-0.03396667,0.04135,0.1812667,0.0,298.578571429,11.2,71.4557142857,2.74285714286,6.32857142857,28.9,27.5,13
2005-12-17,-0.0587,-0.07753333,0.16675710000000002,0.0,299.13142857099996,13.6,75.0757142857,2.17142857143,6.02857142857,29.4,30.0,17
2005-12-24,0.1077,0.0531,0.2853429,0.0,298.44,20.64,77.3157142857,2.52857142857,6.18571428571,28.9,29.1,8
2006-01-01,-0.1062,-0.1376,0.1835,64.08,299.147142857,22.5,76.5785714286,2.2428571428599997,6.27142857143,30.0,18.6,13
2006-01-08,-0.008233333,-0.04533333,0.1100714,16.27,298.67714285700004,5.76,74.50857142859999,2.1,6.25714285714,28.3,8.1,10
2006-01-15,-0.04245,0.00455,0.2592714,72.69,298.332857143,10.9,72.9285714286,2.44285714286,6.8,27.8,21.9,17
2006-01-22,-0.1942333,-0.11174,0.1015143,74.41,298.401428571,41.5,78.72,2.4285714285699997,6.3571428571399995,30.6,101.1,19
2006-01-29,0.009000000000000001,-0.0458,0.10001669999999999,0.0,298.287142857,16.8,74.8971428571,2.01428571429,5.1428571428600005,27.2,29.2,9
2006-02-05,0.0443,-0.005,0.16813329999999999,0.0,297.541428571,9.89,72.8728571429,2.15714285714,6.11428571429,28.9,7.6,9
2006-02-12,-0.3084,-0.1369,0.2661,18.15,297.825714286,9.7,76.9071428571,2.2142857142900003,6.38571428571,28.3,26.6,9
2006-02-19,0.3255,-0.02752,0.1900714,0.0,297.955714286,10.37,78.4942857143,3.02857142857,7.05714285714,30.6,15.0,3
2006-02-26,-0.1032,0.1611,0.2396714,11.8,298.055714286,8.1,73.41428571430001,2.3857142857099998,6.34285714286,28.9,2.6,7
2006-03-05,-0.16734000000000002,-0.105825,0.16068,0.0,298.158571429,0.2,70.6971428571,2.6428571428599996,6.485714285709999,30.6,0.0,7
2006-03-12,-0.01313333,0.018275,0.1773,0.0,297.988571429,7.5,74.28,3.4285714285699997,6.84285714286,30.6,3.3,0
2006-03-19,0.0109,-0.01436,0.1671,16.74,297.261428571,19.63,73.21,2.6142857142900002,6.18571428571,29.4,2.2,2
2006-03-26,0.2885667,-0.10425,0.12464289999999999,31.34,298.06142857099996,10.35,75.5271428571,2.85714285714,6.18571428571,29.4,7.4,3
2006-04-02,0.24505,0.0471,0.09765,24.44,298.302857143,5.0,74.9842857143,3.35714285714,7.1428571428600005,32.8,7.9,3
2006-04-09,0.0455,0.07005,0.08821429,174.04,298.24,36.3,79.6028571429,3.1857142857099996,5.6428571428600005,30.6,84.6,1
2006-04-16,0.0165,0.01794,0.1163167,44.84,298.672857143,12.6,76.3328571429,2.8,6.014285714290001,30.6,48.3,3
2006-04-23,-0.012,-0.1001,0.1578167,60.86,298.591428571,28.63,78.0242857143,3.1,6.12857142857,30.6,5.4,3
2006-04-30,0.0351,0.0351,0.1158857,103.35,298.898571429,26.99,76.6042857143,3.27142857143,6.11428571429,30.6,75.2,3
2006-05-07,0.0144,0.04355,0.1209,54.47,298.872857143,29.05,78.0985714286,3.3857142857099998,6.014285714290001,31.1,66.1,7
2006-05-14,0.2866571,0.0534,0.07054286,12.09,298.12,19.4,75.9271428571,2.3571428571400004,5.07142857143,29.4,80.8,3
2006-05-21,0.0802,0.04546667,0.2060857,103.95,299.171428571,90.4,84.31,2.7857142857099997,7.24285714286,33.3,15.6,5
2006-05-28,0.2065143,-0.10013330000000001,0.2400833,3.7,300.50142857099996,6.07,78.4,2.97142857143,7.714285714289999,33.9,0.5,11
2006-06-04,0.0582,0.033525,0.11296669999999999,64.92,300.57,6.19,75.8114285714,3.0,7.1428571428600005,33.9,22.1,5
2006-06-11,0.0144,0.0144,0.10457999999999999,19.93,300.768571429,7.3,75.6,3.04285714286,8.34285714286,34.4,1.3,5
2006-06-18,-0.01003333,-0.0572,0.1517,7.56,301.021428571,12.4,75.92,2.74285714286,7.67142857143,34.4,34.0,6
2006-06-25,0.0255,0.04276667,0.10704289999999998,19.95,300.478571429,39.52,79.69571428569999,2.8142857142900004,6.75714285714,33.3,25.5,6
2006-07-02,0.1035,0.1977,0.1338714,111.15,300.504285714,38.37,82.16,2.2428571428599997,6.81428571429,33.3,58.2,4
2006-07-09,0.063875,0.05485,0.17703329999999998,52.63,300.58428571400003,35.3,78.6042857143,2.6142857142900002,6.84285714286,32.2,26.7,4
2006-07-16,0.0193,0.06923333,0.12327139999999999,56.73,300.262857143,64.68,81.4771428571,2.6857142857099996,6.514285714290001,32.8,51.6,8
2006-07-23,0.04735,0.02816667,0.19668570000000002,16.61,300.244285714,40.4,80.5385714286,2.55714285714,6.47142857143,31.7,36.8,14
2006-07-30,-0.05556667,-0.10605,0.1034143,29.74,300.794285714,19.1,78.7728571429,2.67142857143,6.65714285714,33.9,13.3,12
2006-08-06,-0.1145,0.09955,0.1523286,93.78,300.4,72.24,81.6457142857,2.8,6.27142857143,32.2,100.0,16
2006-08-13,0.0017399999999999998,0.0136,0.14574289999999998,63.83,300.208571429,171.58,80.6542857143,2.85714285714,5.4,31.1,40.9,10
2006-08-20,0.2908,0.0139,0.2238143,3.19,300.91,13.5,78.6271428571,2.47142857143,5.3,32.2,1.5,16
2006-08-27,0.06405,0.00345,0.1773,70.61,300.821428571,39.5,79.8142857143,2.75714285714,6.77142857143,32.2,30.7,18
2006-09-03,0.07515,0.079825,0.1567,51.48,301.06857142900003,22.2,79.1542857143,2.47142857143,5.57142857143,31.7,33.8,15
2006-09-10,0.01235,-0.02706667,0.13798570000000002,24.11,301.071428571,15.5,78.1242857143,3.0,6.34285714286,32.2,9.8,23
2006-09-17,0.026125,-0.0535,0.1424143,67.31,301.098571429,27.2,77.93,3.5,7.2,33.3,25.3,17
2006-09-24,-0.0556,-0.0162,0.1977,27.18,301.418571429,9.6,75.8614285714,3.41428571429,6.8,33.3,2.3,33
2006-10-01,-0.0265,-0.03535,0.1945429,27.63,301.344285714,18.86,76.9528571429,3.6142857142900002,6.28571428571,32.8,6.2,15
2006-10-08,0.35495,0.2479333,0.1755,12.22,301.474285714,14.1,74.7328571429,3.0714285714300003,7.385714285710001,33.9,7.3,13
2006-10-15,0.06305,-0.1497,0.2367333,44.38,301.397142857,20.4,76.0071428571,2.54285714286,7.214285714289999,33.3,28.0,11
2006-10-22,0.12335,0.1152,0.07027143,64.15,300.755714286,37.0,79.41428571430001,3.02857142857,7.52857142857,33.3,140.8,14
2006-10-29,0.04593333,-0.0364,0.1736714,95.43,300.682857143,27.2,79.93,3.08571428571,7.014285714289999,32.8,65.8,17
2006-11-05,0.36032859999999994,0.0707,0.15661429999999998,15.91,300.935714286,54.12,81.08571428569999,2.77142857143,5.77142857143,32.2,38.0,19
2006-11-12,-0.2761,-0.0331,0.2153167,6.61,300.88,8.2,75.5685714286,2.58571428571,6.12857142857,31.7,18.0,20
2006-11-19,-0.1686,-0.4561,0.16581429999999997,21.29,300.412857143,13.2,72.6842857143,2.47142857143,6.62857142857,31.7,18.5,12
2006-11-26,0.0947,-0.01176667,0.1773286,57.01,299.328571429,26.82,75.6,3.25714285714,7.15714285714,32.8,0.8,21
2006-12-03,0.0115,0.1515714,0.08832857,51.3,300.342857143,14.56,76.8285714286,2.9,7.4,32.2,88.7,7
2006-12-10,0.0516,-0.05264,0.2320286,25.02,299.495714286,42.55,74.4314285714,2.01428571429,5.77142857143,29.4,68.0,19
2006-12-17,-0.04176667,0.025325,0.1784571,0.0,299.63,18.4,78.6385714286,2.1,5.94285714286,30.0,6.9,10
2006-12-24,-0.0548,0.0318,0.10776,0.0,299.302857143,14.5,75.24,1.9714285714300002,6.17142857143,30.0,26.9,13
2007-01-01,0.2643,0.05124,0.1484429,0.0,298.667142857,12.4,76.5285714286,1.87142857143,4.985714285709999,28.3,21.7,10
2007-01-08,0.17328570000000001,-0.03805,0.18515710000000002,0.0,298.567142857,16.3,74.8114285714,2.1142857142900002,6.55714285714,29.4,14.8,8
2007-01-15,-0.0192,-0.0043,0.0963,63.41,298.217142857,60.49,77.6471428571,3.04285714286,6.18571428571,28.3,21.4,21
2007-01-22,0.1288333,0.1152,0.2486833,0.0,298.20428571400004,9.33,73.80428571430001,1.9714285714300002,5.71428571429,28.3,16.8,11
2007-01-29,0.17441429999999997,0.040999999999999995,0.10468569999999999,0.0,297.945714286,0.0,72.76,3.7857142857099997,7.77142857143,30.6,0.0,9
2007-02-05,-0.2156,0.0658,0.20484290000000002,0.0,298.548571429,0.6,74.8,2.5,7.05714285714,30.0,3.3,14
2007-02-12,-0.0752,-0.07194,0.24394290000000002,0.0,298.444285714,1.2,75.7542857143,3.45714285714,7.6,32.2,0.3,14
2007-02-19,0.2121,0.1016,0.19014289999999998,0.0,298.71,6.73,73.9328571429,3.4428571428600003,8.485714285710001,31.1,1.5,15
2007-02-26,0.1735,-0.01975,0.006183333,0.0,298.315714286,23.12,78.1257142857,2.8857142857099998,7.0,31.7,22.9,18
2007-03-05,0.0543,-0.0189,0.1837,0.0,299.114285714,3.7,75.0142857143,3.0714285714300003,7.67142857143,32.2,8.4,16
2007-03-12,0.0373,0.0018,0.16475710000000002,0.0,299.015714286,1.5,74.02571428569999,2.98571428571,8.04285714286,31.7,0.3,12
2007-03-19,0.0117,0.01655,0.1626714,9.12,298.452857143,5.1,75.4385714286,2.62857142857,7.54285714286,32.8,0.5,20
2007-03-26,0.02285,0.035575,0.0701,33.72,298.755714286,25.2,76.7842857143,2.52857142857,7.8,33.3,7.6,8
2007-04-02,0.01886667,0.03325,0.1870571,90.68,297.777142857,36.3,76.2142857143,2.0714285714300003,6.014285714290001,30.0,40.2,3
2007-04-09,-0.0743,0.0033,0.2062167,13.09,298.552857143,1.2,73.30142857140001,3.0714285714300003,7.62857142857,32.8,3.3,13
2007-04-16,0.0689,0.04426667,0.10835710000000001,0.0,299.335714286,2.22,74.8328571429,3.0,8.014285714289999,33.3,1.8,4
2007-04-23,0.0216,0.02055,0.09744286,69.7,299.022857143,63.1,81.1128571429,3.35714285714,7.42857142857,34.4,163.1,1
2007-04-30,0.0392,0.01195,0.13938570000000003,93.03,298.775714286,63.81,82.08428571430001,2.2142857142900003,5.47142857143,30.0,79.8,10
2007-05-07,-0.06205,-0.02765,0.14292860000000002,9.83,299.467142857,40.3,79.19428571430001,2.77142857143,6.77142857143,31.7,20.5,8
2007-05-14,0.0019,0.01205,0.2544143,6.8,300.66,8.4,76.76,3.17142857143,7.67142857143,33.3,0.3,13
2007-05-21,0.05825,0.0211,0.06742857,6.2,300.69285714299997,2.2,73.9814285714,3.0714285714300003,8.02857142857,33.3,0.5,10
2007-05-28,0.09005714,0.10073330000000001,0.1275429,45.7,300.461428571,24.9,76.0228571429,3.5571428571399997,7.05714285714,32.8,17.0,21
2007-06-04,-0.0118,-0.0616,0.1468429,85.81,300.961428571,17.74,74.9628571429,3.4285714285699997,7.4,33.9,33.3,18
2007-06-11,-0.0054,-0.02493333,0.10355710000000001,62.42,300.55,25.3,76.1628571429,2.3857142857099998,7.214285714289999,34.4,47.6,21
2007-06-18,0.1058,0.04328,0.1976143,15.76,301.145714286,4.2,74.16,2.97142857143,7.5,33.9,4.3,34
2007-06-25,0.2484,0.11865,0.22734290000000001,46.08,301.097142857,9.7,76.3285714286,2.67142857143,6.54285714286,33.9,1.5,25
2007-07-02,0.0501,0.005633333000000001,0.22295,19.09,301.015714286,20.5,74.9214285714,3.1,6.67142857143,33.3,17.3,34
2007-07-09,0.3217667,0.05715,0.16221670000000002,1.13,300.971428571,11.56,75.24142857140001,2.8,6.72857142857,33.3,10.0,33
2007-07-16,0.0826,0.0875,0.11835710000000002,40.7,300.947142857,22.32,75.1428571429,2.91428571429,6.75714285714,33.3,21.3,40
2007-07-23,-0.00695,0.0335,0.10455710000000001,85.11,300.495714286,40.34,80.80857142859999,2.85714285714,6.27142857143,33.3,69.8,42
2007-07-30,0.0746,0.1004,0.23386669999999998,1.02,301.081428571,8.3,74.2642857143,2.82857142857,6.1428571428600005,32.8,14.5,36
2007-08-06,0.0156,0.03105,0.13431429999999997,37.75,301.17,21.41,77.7657142857,2.5714285714300003,5.81428571429,31.7,6.4,72
2007-08-13,0.2666667,0.00625,0.1273571,72.44,300.987142857,25.69,78.64,2.52857142857,5.985714285709999,31.7,24.9,75
2007-08-20,0.0331,0.0927,0.28732859999999993,34.47,300.911428571,56.82,78.4614285714,2.7857142857099997,6.74285714286,33.9,35.3,76
2007-08-27,0.0821,0.06376667,0.1511429,62.56,300.828571429,30.89,77.5642857143,2.7,6.92857142857,33.9,20.1,92
2007-09-03,0.27955,0.0433,0.22833330000000002,30.77,301.218571429,19.74,75.3457142857,3.0,6.58571428571,33.3,25.9,71
2007-09-10,0.2888167,0.0569,0.2385429,10.37,301.11714285700003,22.24,75.19571428569999,3.1571428571399998,6.514285714290001,33.9,10.4,112
2007-09-17,-0.01345,0.0749,0.1525714,70.39,301.217142857,26.14,75.97,2.8142857142900004,6.28571428571,32.8,26.9,106
2007-09-24,-0.0307,-0.00294,0.1527286,94.37,301.052857143,16.15,76.4057142857,3.58571428571,6.02857142857,32.2,21.3,101
2007-10-01,0.096,0.02476667,0.1853,74.5,301.022857143,17.6,77.19,2.6857142857099996,7.24285714286,32.8,86.6,170
2007-10-08,0.009000000000000001,0.10400000000000001,0.1181286,108.26,300.79,21.98,79.1785714286,3.0,6.914285714289999,33.3,14.5,135
2007-10-15,0.021,0.13266670000000003,0.24594290000000002,17.56,301.492857143,8.3,73.8671428571,3.1857142857099996,7.54285714286,33.9,10.2,106
2007-10-22,0.40347140000000004,-0.00915,0.19118570000000001,16.48,301.007142857,15.66,73.66142857140001,2.47142857143,6.44285714286,32.2,8.6,68
2007-10-29,0.1243,0.0543,0.1568143,137.55,299.458571429,174.64,81.5942857143,2.6,5.4,30.6,89.2,48
2007-11-05,-0.2517,-0.0486,0.2051714,15.25,300.604285714,10.3,75.35,2.2571428571400003,6.8571428571399995,32.2,4.1,48
2007-11-12,-0.0589,-0.06255,0.2057429,42.0,299.934285714,21.4,77.4814285714,3.54285714286,6.68571428571,31.1,65.7,26
2007-11-19,0.2284714,0.18865710000000002,0.20448570000000002,73.37,299.821428571,43.4,78.52571428569999,2.51428571429,6.2,31.1,40.4,33
2007-11-26,-0.0595,-0.04166667,0.09091667,15.95,299.09,9.78,70.7271428571,2.0714285714300003,5.38571428571,28.9,36.4,29
2007-12-03,0.29937140000000007,-0.04235,0.0956,17.85,299.02,68.0,75.36857142859999,2.1,5.4,29.4,34.5,17
2007-12-10,-0.13305,-0.04555,0.15144000000000002,31.3,298.9,66.72,78.0157142857,2.48571428571,5.08571428571,28.9,30.2,12
2007-12-17,0.2698,-0.039,0.1734167,62.11,298.668571429,50.53,80.1785714286,2.37142857143,4.91428571429,28.9,108.2,13
2007-12-24,0.0148,0.0163,0.2072667,0.0,298.602857143,2.36,75.44857142859999,2.98571428571,6.24285714286,28.3,16.8,17
2008-01-01,0.0006,-0.3096,0.2398143,0.0,298.038571429,27.99,76.1485714286,1.8428571428599998,5.3,29.4,55.5,15
2008-01-08,0.4449333,-0.10825,0.3304857,37.24,298.142857143,37.66,76.13142857140001,2.05714285714,5.014285714290001,28.3,64.8,14
2008-01-15,0.1882286,0.0383,0.125,0.0,297.627142857,4.1,75.6428571429,3.0,5.62857142857,27.8,2.5,15
2008-01-22,-0.0268,-0.2153,0.1126143,81.22,297.968571429,27.16,77.1671428571,2.0,4.58571428571,27.8,83.1,10
2008-01-29,0.35195,-0.1354,0.2233,0.0,298.021428571,2.7,73.5657142857,3.3,6.44285714286,28.9,3.1,9
2008-02-05,-0.1117,-0.0032,0.23284290000000002,0.0,297.237142857,19.7,70.6428571429,2.0714285714300003,5.15714285714,27.2,35.9,2
2008-02-12,0.07200000000000001,-0.0631,0.1502,0.0,297.838571429,10.17,74.22857142859999,2.15714285714,6.24285714286,28.3,6.4,6
2008-02-19,-0.13865,-0.09506667,0.2460571,0.0,297.907142857,8.3,74.7857142857,1.8857142857099998,5.78571428571,28.3,13.3,8
2008-02-26,0.3493143,0.01542,0.2116286,0.0,297.765714286,6.46,72.66,2.2857142857099997,5.5,27.8,12.9,5
2008-03-04,-0.0889,-0.09003333,0.22324290000000002,0.0,297.87857142900003,6.5,74.6814285714,2.6142857142900002,6.11428571429,29.4,13.0,1
2008-03-11,-0.3214,-0.1412,0.11064289999999999,0.0,297.595714286,9.38,71.9342857143,2.08571428571,5.81428571429,28.9,4.4,2
2008-03-18,0.0449,0.02445,0.1016286,0.0,297.404285714,0.9,72.91571428569999,3.87142857143,7.04285714286,30.0,0.5,3
2008-03-25,0.07785,-0.0399,0.31047140000000006,27.19,296.958571429,7.55,74.2471428571,2.8857142857099998,5.78571428571,30.0,1.8,4
2008-04-01,-0.038,-0.01683333,0.11937139999999999,3.82,298.081428571,3.67,74.6,2.7142857142900003,6.81428571429,30.6,0.5,3
2008-04-08,-0.1552,-0.05275,0.13775710000000002,16.96,297.46,35.0,75.0271428571,2.1857142857099996,5.71428571429,29.4,30.7,1
2008-04-15,0.0018,0.24467139999999998,0.2039,0.0,297.63,4.82,72.2857142857,2.7857142857099997,6.24285714286,29.4,11.2,3
2008-04-22,-0.037000000000000005,-0.01036667,0.07731429,0.0,298.672857143,2.17,76.96,3.95714285714,7.514285714289999,31.7,0.3,5
